date,stadium,home,away,home_rank,home_wpct,home_gb,home_streak,home_last10,home_games,away_rank,away_wpct,away_gb,away_streak,away_last10,away_games,gb_from_playoff_line,season_progress
2025-09-17,잠실,두산,키움,9,0.441,23.0,-6,2,133,10,0.341,36.5,1,6,136,8.5,0.926
2025-09-17,창원,NC,SSG,7,0.488,17.0,-1,4,131,3,0.528,12.0,1,7,131,2.5,0.926
2025-09-17,창원,NC,SSG,7,0.488,17.0,-1,4,131,3,0.528,12.0,1,7,131,2.5,0.926
2025-09-18,광주,KIA,한화,8,0.473,19.0,-3,4,133,2,0.598,2.5,3,8,135,4.5,0.931
2025-09-18,수원,KT,LG,4,0.508,14.5,-2,6,134,1,0.618,0.0,2,5,134,0.0,0.931
2025-09-18,수원,KT,LG,4,0.508,14.5,-2,6,134,1,0.618,0.0,2,5,134,0.0,0.931
2025-09-18,잠실,두산,키움,9,0.438,23.5,-7,2,134,10,0.346,36.0,2,6,137,9.0,0.931
2025-09-18,창원,NC,삼성,7,0.492,16.5,1,5,132,5,0.508,14.5,2,5,134,2.0,0.931
2025-09-19,문학,SSG,두산,3,0.523,13.5,-1,7,132,9,0.442,24.0,1,3,135,-3.0,0.938
2025-09-19,수원,KT,한화,5,0.5,16.5,-4,4,136,2,0.602,3.0,4,8,136,0.0,0.938
2025-09-19,창원,NC,롯데,7,0.488,18.0,-1,5,133,6,0.496,17.0,-1,3,135,1.5,0.938
2025-09-20,광주,KIA,NC,8,0.469,20.5,-4,4,134,7,0.484,18.5,-2,5,134,4.0,0.939
2025-09-20,문학,SSG,두산,3,0.523,13.5,-1,7,132,9,0.442,24.0,1,3,135,-3.0,0.939
2025-09-20,사직,롯데,키움,6,0.5,16.5,1,4,136,10,0.343,37.5,-1,6,138,0.0,0.939
2025-09-20,수원,KT,한화,5,0.5,16.5,-4,4,136,2,0.602,3.0,4,8,136,0.0,0.939
2025-09-20,잠실,LG,삼성,1,0.624,0.0,4,6,136,4,0.511,15.0,3,5,135,-16.5,0.939
2025-09-21,광주,KIA,NC,8,0.473,19.5,1,4,135,7,0.481,18.5,-3,5,135,4.0,0.946
2025-09-21,문학,SSG,두산,3,0.527,12.5,1,7,133,9,0.438,24.0,-1,2,136,-3.0,0.946
2025-09-21,수원,KT,삼성,5,0.504,15.5,1,5,137,4,0.515,14.0,4,6,136,0.0,0.946
2025-09-22,문학,SSG,두산,3,0.531,12.0,2,7,134,9,0.435,24.5,-2,1,137,-3.0,0.95
2025-09-23,대구,삼성,두산,4,0.511,14.5,-1,5,137,9,0.439,24.0,1,2,138,-0.5,0.951
2025-09-23,문학,SSG,KIA,3,0.527,12.5,-1,6,135,8,0.47,20.0,-1,4,136,-2.5,0.951
2025-09-23,수원,KT,키움,5,0.507,15.0,2,5,138,10,0.348,36.5,1,6,139,0.0,0.951
2025-09-23,울산,롯데,NC,6,0.496,16.5,-1,3,137,7,0.485,18.0,1,5,136,1.5,0.951
2025-09-24,고척,키움,KIA,10,0.346,37.0,-1,6,140,8,0.466,20.5,-2,3,137,22.5,0.957
2025-09-24,대구,삼성,롯데,4,0.515,14.0,1,6,138,6,0.492,17.0,-2,3,138,-0.5,0.957
2025-09-24,문학,SSG,한화,3,0.53,12.0,1,6,136,2,0.597,3.0,-1,7,137,-2.5,0.957
2025-09-24,창원,NC,LG,7,0.489,17.5,2,5,137,1,0.619,0.0,-1,5,137,3.0,0.957
2025-09-25,대구,삼성,키움,4,0.518,13.0,2,6,139,10,0.343,37.0,-2,5,141,-1.0,0.961
2025-09-25,문학,SSG,KT,3,0.53,11.5,1,6,136,5,0.511,14.0,3,6,139,-2.5,0.961
2025-09-25,울산,롯데,LG,7,0.489,17.0,-3,3,139,1,0.615,0.0,-2,5,138,3.0,0.961
2025-09-25,잠실,두산,한화,9,0.436,24.0,-1,2,139,2,0.597,2.5,-1,7,137,10.0,0.961
2025-09-26,대전,한화,LG,2,0.593,3.5,-2,7,138,1,0.618,0.0,1,6,139,-10.5,0.967
2025-09-26,문학,SSG,KT,3,0.526,12.5,-1,5,137,5,0.515,14.0,4,6,140,-1.5,0.967
2025-09-26,사직,롯데,삼성,7,0.485,18.0,-4,3,140,4,0.522,13.0,3,7,140,4.0,0.967
2025-09-26,잠실,두산,NC,9,0.44,24.0,1,3,140,6,0.492,17.0,3,6,138,10.0,0.967
2025-09-27,광주,KIA,NC,8,0.47,19.5,1,4,138,6,0.496,16.0,4,6,139,5.5,0.972
2025-09-27,대전,한화,LG,2,0.596,2.5,1,7,139,1,0.613,0.0,-1,5,140,-11.5,0.972
2025-09-27,잠실,두산,SSG,9,0.437,24.0,-1,3,141,3,0.53,11.5,1,6,138,10.0,0.972
2025-09-28,고척,키움,삼성,10,0.341,38.0,-3,4,142,4,0.518,13.5,-1,7,141,23.5,0.976
2025-09-28,광주,KIA,NC,8,0.467,20.5,-1,3,139,6,0.5,16.0,5,6,140,6.0,0.976
2025-09-28,대전,한화,LG,2,0.591,3.5,-1,6,140,1,0.616,0.0,1,6,141,-11.0,0.976
2025-09-28,잠실,두산,롯데,9,0.434,25.0,-2,3,142,7,0.489,17.5,1,4,141,10.5,0.976
2025-09-29,광주,KIA,NC,8,0.467,20.5,-1,3,139,6,0.5,16.0,5,6,140,6.0,0.979
2025-09-29,대전,한화,LG,2,0.591,3.5,-1,6,140,1,0.616,0.0,1,6,141,-11.0,0.979
2025-09-29,문학,SSG,롯데,3,0.533,11.5,2,6,139,7,0.485,18.0,-1,4,142,-3.0,0.979
2025-09-30,고척,키움,SSG,10,0.338,38.0,-4,4,143,3,0.537,10.5,3,7,140,24.0,0.983
2025-09-30,대구,삼성,KIA,4,0.521,12.5,1,8,142,8,0.463,20.5,-2,2,140,-1.5,0.983
2025-09-30,대전,한화,롯데,2,0.594,2.5,1,6,141,7,0.482,18.0,-2,3,143,-11.5,0.983
2025-09-30,잠실,LG,두산,1,0.612,0.0,-1,6,142,9,0.438,24.0,1,4,143,-14.0,0.983
2025-09-30,창원,NC,KT,6,0.504,15.0,6,7,141,5,0.511,14.0,-1,5,141,1.0,0.983
2025-10-01,광주,KIA,KT,8,0.46,20.5,-3,2,141,6,0.507,14.0,-2,4,142,6.5,0.99
2025-10-01,문학,SSG,한화,3,0.54,9.5,4,7,141,2,0.597,1.5,2,7,142,-4.5,0.99
2025-10-01,잠실,LG,NC,1,0.607,0.0,-2,5,143,5,0.507,14.0,7,7,142,-14.0,0.99
2025-10-02,광주,KIA,SSG,8,0.457,20.5,-4,2,142,3,0.543,8.5,5,8,142,7.5,0.994
2025-10-03,광주,KIA,삼성,8,0.46,20.0,1,3,143,4,0.525,11.0,2,8,143,7.0,0.996
2025-10-03,수원,KT,한화,6,0.511,13.0,1,5,143,2,0.593,1.5,-1,6,143,0.0,0.996
2025-10-03,창원,NC,SSG,5,0.511,13.0,8,8,143,3,0.54,9.0,-1,7,143,0.0,0.996
2025-10-04,광주,KIA,삼성,8,0.46,20.0,1,3,143,4,0.525,11.0,2,8,143,7.0,0.997
2025-10-04,창원,NC,SSG,5,0.511,13.0,8,8,143,3,0.54,9.0,-1,7,143,0.0,0.997
2026-03-28,대구,삼성,롯데,,,,0,,0,,,,0,,0,,0.0
2026-03-28,대전,한화,키움,,,,0,,0,,,,0,,0,,0.0
2026-03-28,문학,SSG,KIA,,,,0,,0,,,,0,,0,,0.0
2026-03-28,잠실,LG,KT,,,,0,,0,,,,0,,0,,0.0
2026-03-28,창원,NC,두산,,,,0,,0,,,,0,,0,,0.0
2026-03-29,대구,삼성,롯데,6,0.0,1.0,-1,0,1,1,1.0,0.0,1,1,1,1.0,0.008
2026-03-29,대전,한화,키움,2,1.0,0.0,1,1,1,7,0.0,1.0,-1,0,1,0.0,0.008
2026-03-29,문학,SSG,KIA,3,1.0,0.0,1,1,1,8,0.0,1.0,-1,0,1,0.0,0.008
2026-03-29,잠실,LG,KT,9,0.0,1.0,-1,0,1,4,1.0,0.0,1,1,1,1.0,0.008
2026-03-29,창원,NC,두산,5,1.0,0.0,1,1,1,10,0.0,1.0,-1,0,1,0.0,0.008
2026-03-31,대구,삼성,두산,7,0.0,2.0,-2,0,2,6,0.5,1.0,1,1,2,1.0,0.015
2026-03-31,대전,한화,KT,2,1.0,0.0,2,2,2,4,1.0,0.0,2,2,2,-1.0,0.015
2026-03-31,문학,SSG,키움,3,1.0,0.0,2,2,2,8,0.0,2.0,-2,0,2,-1.0,0.015
2026-03-31,잠실,LG,KIA,10,0.0,2.0,-2,0,2,9,0.0,2.0,-2,0,2,1.0,0.015
2026-03-31,창원,NC,롯데,5,0.5,1.0,-1,1,2,1,1.0,0.0,2,2,2,0.0,0.015
2026-04-01,대구,삼성,두산,8,0.0,2.5,-2,0,3,6,0.5,1.5,1,1,3,1.5,0.023
2026-04-01,대전,한화,KT,4,0.667,1.0,-1,2,3,2,1.0,0.0,3,3,3,0.0,0.023
2026-04-01,문학,SSG,키움,1,1.0,0.0,3,3,3,9,0.0,3.0,-3,0,3,-1.0,0.023
2026-04-01,잠실,LG,KIA,10,0.0,3.0,-3,0,3,7,0.333,2.0,1,1,3,2.0,0.023
2026-04-01,창원,NC,롯데,5,0.667,1.0,1,2,3,3,0.667,1.0,-1,2,3,0.0,0.023
2026-04-02,대구,삼성,두산,6,0.333,2.5,1,1,4,7,0.333,2.5,-1,1,4,0.5,0.03
2026-04-02,대전,한화,KT,5,0.5,2.0,-2,2,4,1,1.0,0.0,4,4,4,0.0,0.03
2026-04-02,문학,SSG,키움,2,0.75,1.0,-1,3,4,8,0.25,3.0,1,1,4,-1.0,0.03
2026-04-02,잠실,LG,KIA,10,0.25,3.0,1,1,4,9,0.25,3.0,-1,1,4,1.0,0.03
2026-04-02,창원,NC,롯데,3,0.75,1.0,2,3,4,4,0.5,2.0,-2,2,4,-1.0,0.03
2026-04-03,고척,키움,LG,9,0.2,4.0,-1,1,5,7,0.4,3.0,2,2,5,1.0,0.038
2026-04-03,광주,KIA,NC,10,0.2,4.0,-2,1,5,3,0.8,1.0,3,4,5,1.0,0.038
2026-04-03,사직,롯데,SSG,5,0.4,3.0,-3,2,5,2,0.8,1.0,1,4,5,0.0,0.038
2026-04-03,수원,KT,삼성,1,1.0,0.0,5,5,5,4,0.5,2.5,2,2,5,-3.0,0.038
2026-04-03,잠실,두산,한화,8,0.25,3.5,-2,1,5,6,0.4,3.0,-3,2,5,0.5,0.038
2026-04-04,고척,키움,LG,7,0.333,3.0,1,2,6,8,0.333,3.0,-1,2,6,1.0,0.045
2026-04-04,광주,KIA,NC,10,0.167,4.0,-3,1,6,3,0.833,0.0,4,5,6,2.0,0.045
2026-04-04,사직,롯데,SSG,6,0.333,3.0,-4,2,6,1,0.833,0.0,2,5,6,1.0,0.045
2026-04-04,수원,KT,삼성,2,0.833,0.0,-1,5,6,4,0.6,1.5,3,3,6,-2.0,0.045
2026-04-04,잠실,두산,한화,9,0.2,3.5,-3,1,6,5,0.5,2.0,1,3,6,1.5,0.045
2026-04-05,고척,키움,LG,8,0.286,4.0,-1,2,7,6,0.429,3.0,1,3,7,2.0,0.053
2026-04-05,광주,KIA,NC,10,0.143,5.0,-4,1,7,2,0.857,0.0,5,6,7,3.0,0.053
2026-04-05,사직,롯데,SSG,7,0.286,4.0,-5,2,7,1,0.857,0.0,3,6,7,2.0,0.053
2026-04-05,수원,KT,삼성,3,0.714,1.0,-2,5,7,4,0.667,1.5,4,4,7,-1.0,0.053
2026-04-05,잠실,두산,한화,9,0.167,4.5,-4,1,7,5,0.571,2.0,2,4,7,2.5,0.053
2026-04-07,광주,KIA,삼성,10,0.25,5.0,1,2,8,4,0.571,2.5,-1,4,8,2.0,0.06
2026-04-07,문학,SSG,한화,1,0.875,0.0,4,7,8,5,0.5,3.0,-1,4,8,-3.0,0.06
2026-04-07,사직,롯데,KT,8,0.25,5.0,-6,2,8,2,0.75,1.0,1,6,8,2.0,0.06
2026-04-07,잠실,두산,키움,7,0.286,4.5,1,2,8,9,0.25,5.0,-2,2,8,1.5,0.06
2026-04-07,창원,NC,LG,3,0.75,1.0,-1,6,8,6,0.5,3.0,2,4,8,-2.0,0.06
2026-04-08,광주,KIA,삼성,10,0.222,5.0,-1,2,9,4,0.625,1.5,1,5,9,3.0,0.068
2026-04-08,문학,SSG,한화,1,0.778,0.0,-1,7,9,5,0.556,2.0,1,5,9,-2.0,0.068
2026-04-08,사직,롯데,KT,9,0.222,5.0,-7,2,9,2,0.778,0.0,2,7,9,3.0,0.068
2026-04-08,잠실,두산,키움,8,0.25,4.5,-1,2,9,7,0.333,4.0,1,3,9,2.5,0.068
2026-04-08,창원,NC,LG,3,0.667,1.0,-2,6,9,6,0.556,2.0,3,5,9,-1.0,0.068
2026-04-09,광주,KIA,삼성,10,0.3,4.0,1,3,10,6,0.556,1.5,-1,5,10,3.0,0.075
2026-04-09,문학,SSG,한화,1,0.7,0.0,-2,7,10,3,0.6,1.0,2,6,10,-1.0,0.075
2026-04-09,사직,롯데,KT,8,0.3,4.0,1,3,10,2,0.7,0.0,-1,7,10,3.0,0.075
2026-04-09,잠실,두산,키움,7,0.333,3.5,1,3,10,9,0.3,4.0,-1,3,10,2.5,0.075
2026-04-09,창원,NC,LG,5,0.6,1.0,-3,6,10,4,0.6,1.0,4,6,10,0.0,0.075
2026-04-10,고척,키움,롯데,9,0.3,4.0,-1,3,10,8,0.3,4.0,1,3,10,3.0,0.075
2026-04-10,대구,삼성,NC,6,0.556,1.5,-1,5,10,5,0.6,1.0,-3,6,10,0.5,0.075
2026-04-10,대전,한화,KIA,3,0.6,1.0,2,6,10,10,0.3,4.0,1,3,10,0.0,0.075
2026-04-10,수원,KT,두산,2,0.7,0.0,-1,7,10,7,0.333,3.5,1,3,10,-1.0,0.075
2026-04-10,잠실,LG,SSG,4,0.6,1.0,4,6,10,1,0.7,0.0,-2,7,10,0.0,0.075
2026-04-11,고척,키움,롯데,10,0.273,4.0,-2,3,11,8,0.364,3.0,2,3,11,3.0,0.083
2026-04-11,대구,삼성,NC,4,0.6,0.5,1,6,11,6,0.545,1.0,-4,5,11,-0.5,0.083
2026-04-11,대전,한화,KIA,5,0.545,1.0,-1,5,11,9,0.364,3.0,2,4,11,0.0,0.083
2026-04-11,수원,KT,두산,3,0.636,0.0,-2,6,11,7,0.4,2.5,2,4,11,-1.0,0.083
2026-04-11,잠실,LG,SSG,2,0.636,0.0,5,7,11,1,0.636,0.0,-3,6,11,-1.0,0.083
2026-04-12,고척,키움,롯데,10,0.25,5.0,-3,3,12,7,0.417,3.0,3,3,12,3.0,0.09
2026-04-12,대구,삼성,NC,3,0.636,0.5,2,7,12,6,0.5,2.0,-5,5,12,-1.5,0.09
2026-04-12,대전,한화,KIA,5,0.5,2.0,-2,4,12,8,0.417,3.0,3,5,12,0.0,0.09
2026-04-12,수원,KT,두산,2,0.667,0.0,1,6,12,9,0.364,3.5,-1,3,12,-2.0,0.09
2026-04-12,잠실,LG,SSG,1,0.667,0.0,6,8,12,4,0.583,1.0,-4,5,12,-2.0,0.09
2026-04-14,광주,KIA,키움,6,0.462,3.0,4,5,13,10,0.308,5.0,1,4,13,0.0,0.098
2026-04-14,대전,한화,삼성,5,0.462,3.0,-3,4,13,3,0.667,0.5,3,8,13,0.0,0.098
2026-04-14,문학,SSG,두산,4,0.538,2.0,-5,4,13,9,0.333,4.5,-2,3,13,-1.0,0.098
2026-04-14,잠실,LG,롯데,1,0.692,0.0,7,9,13,8,0.385,4.0,-1,3,13,-3.0,0.098
2026-04-14,창원,NC,KT,7,0.462,3.0,-6,4,13,2,0.692,0.0,2,6,13,0.0,0.098
2026-04-15,광주,KIA,키움,5,0.5,3.0,5,6,14,10,0.286,6.0,-1,3,14,0.0,0.106
2026-04-15,대전,한화,삼성,7,0.429,4.0,-4,4,14,2,0.692,0.5,4,8,14,1.0,0.106
2026-04-15,문학,SSG,두산,4,0.5,3.0,-6,4,14,8,0.385,4.5,1,4,14,0.0,0.106
2026-04-15,잠실,LG,롯데,1,0.714,0.0,8,9,14,9,0.357,5.0,-2,3,14,-3.0,0.106
2026-04-15,창원,NC,KT,6,0.5,3.0,1,4,14,3,0.643,1.0,-1,5,14,0.0,0.106
2026-04-16,광주,KIA,키움,5,0.533,2.5,6,7,15,10,0.267,6.5,-2,3,15,0.0,0.113
2026-04-16,대전,한화,삼성,8,0.4,4.5,-5,4,15,1,0.714,0.0,5,8,15,2.0,0.113
2026-04-16,문학,SSG,두산,4,0.533,2.5,1,4,15,9,0.357,5.0,-1,4,15,0.0,0.113
2026-04-16,잠실,LG,롯데,2,0.667,0.5,-1,8,15,7,0.4,4.5,1,4,15,-2.0,0.113
2026-04-16,창원,NC,KT,6,0.467,3.5,-1,3,15,3,0.667,0.5,1,5,15,1.0,0.113
2026-04-17,대구,삼성,LG,1,0.733,0.0,6,8,16,2,0.688,0.5,1,9,16,-2.5,0.121
2026-04-17,사직,롯데,한화,7,0.375,5.5,-1,4,16,8,0.375,5.5,-6,3,16,3.0,0.121
2026-04-17,수원,KT,키움,3,0.688,0.5,2,6,16,10,0.25,7.5,-3,2,16,-2.0,0.121
2026-04-17,잠실,두산,KIA,9,0.333,6.0,-2,4,16,5,0.562,2.5,7,8,16,3.5,0.121
2026-04-17,창원,NC,SSG,6,0.438,4.5,-2,2,16,4,0.562,2.5,2,4,16,2.0,0.121
2026-04-18,대구,삼성,LG,1,0.733,0.0,6,8,16,3,0.688,0.5,1,9,16,-2.5,0.124
2026-04-18,사직,롯데,한화,7,0.375,5.5,-1,4,16,8,0.375,5.5,-6,3,16,3.0,0.124
2026-04-18,수원,KT,키움,2,0.706,0.0,3,7,17,10,0.235,8.0,-4,2,17,-2.5,0.124
2026-04-18,잠실,두산,KIA,9,0.312,6.5,-3,4,17,4,0.588,2.0,8,9,17,4.0,0.124
2026-04-18,창원,NC,SSG,6,0.438,4.5,-2,2,16,5,0.562,2.5,2,4,16,2.0,0.124
2026-04-19,대구,삼성,LG,1,0.75,0.0,7,8,17,3,0.647,1.5,-1,8,17,-3.0,0.131
2026-04-19,사직,롯데,한화,8,0.353,6.5,-2,4,17,6,0.412,5.5,1,3,17,3.5,0.131
2026-04-19,수원,KT,키움,2,0.722,0.0,4,7,18,10,0.222,9.0,-5,2,18,-3.0,0.131
2026-04-19,잠실,두산,KIA,9,0.353,6.5,1,4,18,5,0.556,3.0,-1,8,18,3.5,0.131
2026-04-19,창원,NC,SSG,7,0.412,5.5,-3,1,17,4,0.588,2.5,3,4,17,2.5,0.131
2026-04-21,고척,키움,NC,10,0.263,8.0,1,2,19,7,0.444,4.5,1,2,18,5.0,0.139
2026-04-21,대구,삼성,SSG,1,0.706,0.0,-1,8,18,4,0.556,2.5,-1,3,18,-3.0,0.139
2026-04-21,사직,롯데,두산,9,0.333,6.5,-3,4,18,8,0.389,5.5,2,5,19,3.5,0.139
2026-04-21,수원,KT,KIA,2,0.684,0.0,-1,6,19,5,0.526,3.0,-2,8,19,-3.0,0.139
2026-04-21,잠실,LG,한화,3,0.667,0.5,1,8,18,6,0.444,4.5,2,4,18,-2.5,0.139
2026-04-22,고척,키움,NC,10,0.3,8.0,2,3,20,7,0.421,5.5,-1,2,19,4.0,0.146
2026-04-22,대구,삼성,SSG,3,0.667,1.0,-2,7,19,4,0.579,2.5,1,4,19,-3.0,0.146
2026-04-22,사직,롯데,두산,9,0.316,7.5,-4,4,19,8,0.421,5.5,3,5,20,3.5,0.146
2026-04-22,수원,KT,KIA,1,0.7,0.0,1,7,20,5,0.5,4.0,-3,7,20,-4.0,0.146
2026-04-22,잠실,LG,한화,2,0.684,0.5,2,8,19,6,0.421,5.5,-1,3,19,-3.5,0.146
2026-04-23,고척,키움,NC,9,0.333,8.0,3,4,21,8,0.4,6.5,-2,2,20,3.0,0.154
2026-04-23,대구,삼성,SSG,3,0.632,2.0,-3,7,20,4,0.6,2.5,2,5,20,-3.0,0.154
2026-04-23,사직,롯데,두산,10,0.3,8.5,-5,3,20,6,0.45,5.5,4,5,21,3.5,0.154
2026-04-23,수원,KT,KIA,1,0.714,0.0,2,8,21,5,0.476,5.0,-4,6,21,-5.0,0.154
2026-04-23,잠실,LG,한화,2,0.7,0.5,3,8,20,7,0.4,6.5,-2,2,20,-4.5,0.154
2026-04-24,고척,키움,삼성,10,0.318,9.0,-1,4,22,4,0.6,3.0,-4,6,21,3.0,0.161
2026-04-24,광주,KIA,롯데,5,0.455,6.0,-5,5,22,9,0.333,8.5,1,3,21,0.0,0.161
2026-04-24,대전,한화,NC,6,0.429,6.5,1,3,21,7,0.429,6.5,1,3,21,0.5,0.161
2026-04-24,문학,SSG,KT,3,0.619,2.5,3,6,21,1,0.727,0.0,3,8,22,-3.5,0.161
2026-04-24,잠실,두산,LG,8,0.429,6.5,-1,5,22,2,0.667,1.5,-1,7,21,0.5,0.161
2026-04-25,고척,키움,삼성,9,0.348,8.0,1,4,23,4,0.571,3.0,-5,5,22,3.0,0.169
2026-04-25,광주,KIA,롯데,5,0.478,5.0,1,5,23,10,0.318,8.5,-1,2,22,0.0,0.169
2026-04-25,대전,한화,NC,7,0.409,6.5,-1,3,22,6,0.455,5.5,2,4,22,1.5,0.169
2026-04-25,문학,SSG,KT,3,0.636,1.5,4,7,22,1,0.696,0.0,-1,7,23,-3.5,0.169
2026-04-25,잠실,두산,LG,8,0.409,6.5,-2,5,23,2,0.682,0.5,1,7,22,1.5,0.169
2026-04-26,고척,키움,삼성,9,0.375,7.5,2,5,24,4,0.545,3.5,-6,4,23,3.0,0.176
2026-04-26,광주,KIA,롯데,5,0.5,4.5,2,5,24,10,0.304,9.0,-2,2,23,0.0,0.176
2026-04-26,대전,한화,NC,6,0.435,6.0,1,4,23,7,0.435,6.0,-1,4,23,1.5,0.176
2026-04-26,문학,SSG,KT,3,0.652,1.0,5,8,23,2,0.667,0.5,-2,7,24,-3.5,0.176
2026-04-26,잠실,두산,LG,8,0.391,7.0,-3,4,24,1,0.696,0.0,2,7,23,2.5,0.176
2026-04-28,대전,한화,SSG,7,0.417,6.5,-1,4,24,3,0.625,1.5,-1,8,24,2.0,0.184
2026-04-28,사직,롯데,키움,10,0.304,9.0,-2,2,24,9,0.4,7.0,3,6,25,4.5,0.184
2026-04-28,수원,KT,LG,1,0.68,0.0,1,7,25,2,0.667,0.5,-1,6,24,-4.5,0.184
2026-04-28,잠실,두산,삼성,8,0.417,6.5,1,5,25,4,0.522,4.0,-7,3,24,2.0,0.184
2026-04-28,창원,NC,KIA,6,0.458,5.5,1,4,24,5,0.5,4.5,2,4,25,1.0,0.184
2026-04-29,대전,한화,SSG,7,0.44,6.5,1,5,25,3,0.6,2.5,-2,7,25,1.0,0.192
2026-04-29,사직,롯데,키움,10,0.333,9.0,1,2,25,9,0.385,8.0,-1,6,26,3.5,0.192
2026-04-29,수원,KT,LG,1,0.692,0.0,2,7,26,2,0.64,1.5,-2,6,25,-5.5,0.192
2026-04-29,잠실,두산,삼성,8,0.4,7.5,-1,5,26,4,0.542,4.0,1,3,25,2.0,0.192
2026-04-29,창원,NC,KIA,6,0.48,5.5,2,5,25,5,0.48,5.5,-1,3,26,0.0,0.192
2026-04-30,대전,한화,SSG,7,0.423,7.5,-1,5,26,2,0.615,2.5,1,7,26,2.0,0.199
2026-04-30,사직,롯데,키움,10,0.32,10.0,-1,2,26,9,0.407,8.0,1,7,27,4.5,0.199
2026-04-30,수원,KT,LG,1,0.704,0.0,3,7,27,3,0.615,2.5,-3,5,26,-5.5,0.199
2026-04-30,잠실,두산,삼성,8,0.423,7.5,1,6,27,4,0.52,5.0,-1,2,26,2.0,0.199
2026-04-30,창원,NC,KIA,6,0.462,6.5,-1,5,26,5,0.5,5.5,1,3,27,1.0,0.199
2026-05-01,고척,키움,두산,9,0.393,8.0,-1,7,28,7,0.444,6.5,2,6,28,2.5,0.207
2026-05-01,광주,KIA,KT,5,0.481,5.5,-1,3,28,1,0.679,0.0,-1,6,28,0.0,0.207
2026-05-01,대구,삼성,한화,4,0.5,5.0,-2,1,27,8,0.407,7.5,-2,4,27,-0.5,0.207
2026-05-01,문학,SSG,롯데,2,0.63,1.5,2,7,27,10,0.346,9.0,1,3,27,-4.0,0.207
2026-05-01,잠실,LG,NC,3,0.63,1.5,1,6,27,6,0.481,5.5,1,6,27,-4.0,0.207
2026-05-02,고척,키움,두산,9,0.379,9.0,-2,6,29,7,0.464,6.5,3,6,29,2.5,0.214
2026-05-02,광주,KIA,KT,5,0.464,6.5,-2,3,29,1,0.69,0.0,1,7,29,0.0,0.214
2026-05-02,대구,삼성,한화,4,0.519,5.0,1,2,28,8,0.393,8.5,-3,3,28,-1.5,0.214
2026-05-02,문학,SSG,롯데,3,0.607,2.5,-1,7,28,10,0.37,9.0,2,4,28,-4.0,0.214
2026-05-02,잠실,LG,NC,2,0.643,1.5,2,6,28,6,0.464,6.5,-1,5,28,-5.0,0.214
2026-05-03,고척,키움,두산,9,0.4,8.0,1,6,30,7,0.448,6.5,-1,5,30,2.5,0.222
2026-05-03,광주,KIA,KT,5,0.483,5.5,1,4,30,1,0.667,0.0,-1,6,30,0.0,0.222
2026-05-03,대구,삼성,한화,4,0.5,5.0,-1,2,29,8,0.414,7.5,1,4,29,-0.5,0.222
2026-05-03,문학,SSG,롯데,3,0.586,2.5,-2,6,29,10,0.393,8.0,3,5,29,-3.0,0.222
2026-05-03,잠실,LG,NC,2,0.655,0.5,3,6,29,6,0.448,6.5,-2,5,29,-5.0,0.222
2026-05-05,광주,KIA,한화,5,0.467,6.5,-1,4,31,9,0.4,8.5,-1,4,30,0.0,0.229
2026-05-05,대구,삼성,키움,4,0.517,5.0,1,3,30,10,0.387,9.0,-1,5,31,-1.5,0.229
2026-05-05,문학,SSG,NC,3,0.567,3.5,-3,5,30,6,0.467,6.5,1,6,30,-3.0,0.229
2026-05-05,수원,KT,롯데,1,0.677,0.0,1,6,31,8,0.414,8.0,4,6,30,-6.5,0.229
2026-05-05,잠실,LG,두산,2,0.633,1.5,-1,5,30,7,0.467,6.5,1,5,31,-5.0,0.229
2026-05-06,광주,KIA,한화,5,0.484,6.5,1,5,32,9,0.387,9.5,-2,3,31,0.0,0.237
2026-05-06,대구,삼성,키움,4,0.533,5.0,2,4,31,10,0.375,10.0,-2,5,32,-1.5,0.237
2026-05-06,문학,SSG,NC,3,0.567,4.0,-3,4,31,6,0.467,7.0,1,5,31,-2.5,0.237
2026-05-06,수원,KT,롯데,1,0.688,0.0,2,6,32,8,0.4,9.0,-1,5,31,-6.5,0.237
2026-05-06,잠실,LG,두산,2,0.645,1.5,1,6,31,7,0.452,7.5,-1,5,32,-5.0,0.237
2026-05-07,광주,KIA,한화,5,0.469,6.5,-1,4,33,9,0.406,8.5,1,4,32,0.0,0.244
2026-05-07,대구,삼성,키움,4,0.548,4.0,3,5,32,10,0.364,10.0,-3,4,33,-2.5,0.244
2026-05-07,문학,SSG,NC,3,0.581,3.0,1,4,32,6,0.452,7.0,-1,4,32,-3.5,0.244
2026-05-07,수원,KT,롯데,1,0.667,0.0,-1,6,33,8,0.419,8.0,1,6,32,-6.5,0.244
2026-05-07,잠실,LG,두산,2,0.656,0.5,2,6,32,7,0.438,7.5,-2,5,33,-6.0,0.244
2026-05-08,고척,키움,KT,10,0.353,10.5,-4,3,34,1,0.667,0.0,-1,6,33,4.0,0.25
2026-05-08,대전,한화,LG,8,0.424,8.0,2,4,33,2,0.636,1.0,-1,5,33,1.5,0.25
2026-05-08,사직,롯데,KIA,9,0.419,8.0,1,6,32,6,0.455,7.0,-2,3,34,1.5,0.25
2026-05-08,잠실,두산,SSG,7,0.455,7.0,1,6,34,4,0.562,3.5,-1,3,33,0.5,0.25
2026-05-08,창원,NC,삼성,5,0.469,6.5,1,5,33,3,0.562,3.5,4,6,33,0.0,0.25
