season,date,start,home,away,stadium,home_score,away_score,note
2024,2024-07-27,18:00,NC,롯데,창원,2,9,-
2024,2024-07-28,14:00,키움,KIA,고척,3,4,-
2024,2024-07-28,17:00,삼성,KT,대구,3,4,-
2024,2024-07-28,17:00,SSG,두산,문학,3,0,-
2024,2024-07-28,17:00,LG,한화,잠실,6,9,-
2024,2024-07-28,17:00,NC,롯데,창원,6,10,-
2024,2024-07-30,18:30,키움,NC,고척,6,2,-
2024,2024-07-30,18:30,KIA,두산,광주,7,12,-
2024,2024-07-30,18:30,SSG,롯데,문학,11,5,-
2024,2024-07-30,18:30,KT,한화,수원,4,6,-
2024,2024-07-30,18:30,LG,삼성,잠실,1,7,-
2024,2024-07-31,18:30,키움,NC,고척,0,9,-
2024,2024-07-31,18:30,KIA,두산,광주,6,30,-
2024,2024-07-31,18:30,SSG,롯데,문학,12,11,-
2024,2024-07-31,18:30,KT,한화,수원,7,18,-
2024,2024-07-31,18:30,LG,삼성,잠실,11,5,-
2024,2024-08-01,18:30,키움,NC,고척,14,9,-
2024,2024-08-01,18:30,KIA,두산,광주,0,1,-
2024,2024-08-01,18:30,SSG,롯데,문학,2,4,-
2024,2024-08-01,18:30,KT,한화,수원,8,14,-
2024,2024-08-01,18:30,LG,삼성,잠실,0,7,-
2024,2024-08-02,18:30,삼성,SSG,대구,4,3,-
2024,2024-08-02,18:30,롯데,LG,울산,,,폭염취소
2024,2024-08-02,18:30,두산,키움,잠실,4,6,-
2024,2024-08-02,18:30,NC,KT,창원,7,9,-
2024,2024-08-02,18:30,한화,KIA,한밭,10,3,-
2024,2024-08-03,18:00,삼성,SSG,대구,12,4,-
2024,2024-08-03,18:00,롯데,LG,울산,8,3,-
2024,2024-08-03,18:00,두산,키움,잠실,5,15,-
2024,2024-08-03,18:00,NC,KT,창원,,,우천취소
2024,2024-08-03,18:00,한화,KIA,한밭,3,7,-
2024,2024-08-04,17:00,삼성,SSG,대구,8,3,-
2024,2024-08-04,17:00,롯데,LG,울산,,,폭염취소
2024,2024-08-04,17:00,두산,키움,잠실,,,폭염취소
2024,2024-08-04,17:00,NC,KT,창원,15,5,-
2024,2024-08-04,17:00,한화,KIA,한밭,,,우천취소
2024,2024-08-06,18:30,키움,SSG,고척,2,6,-
2024,2024-08-06,18:30,KIA,KT,광주,2,0,-
2024,2024-08-06,18:30,삼성,한화,대구,5,8,-
2024,2024-08-06,18:30,롯데,NC,사직,6,5,-
2024,2024-08-06,18:30,두산,LG,잠실,7,6,-
2024,2024-08-07,18:30,키움,SSG,고척,2,6,-
2024,2024-08-07,18:30,KIA,KT,광주,2,13,-
2024,2024-08-07,18:30,삼성,한화,대구,10,6,-
2024,2024-08-07,18:30,롯데,NC,사직,14,7,-
2024,2024-08-07,18:30,두산,LG,잠실,8,4,-
2024,2024-08-08,18:30,키움,SSG,고척,3,0,-
2024,2024-08-08,18:30,KIA,KT,광주,0,1,-
2024,2024-08-08,18:30,삼성,한화,대구,4,6,-
2024,2024-08-08,18:30,롯데,NC,사직,,,우천취소
2024,2024-08-08,18:30,두산,LG,잠실,3,10,-
2024,2024-08-09,18:30,KIA,삼성,광주,9,8,-
2024,2024-08-09,18:30,SSG,두산,문학,11,13,-
2024,2024-08-09,18:30,KT,롯데,수원,10,6,-
2024,2024-08-09,18:30,LG,NC,잠실,10,9,-
2024,2024-08-09,18:30,한화,키움,한밭,7,5,-
2024,2024-08-10,18:00,KIA,삼성,광주,,,우천취소
2024,2024-08-10,18:00,SSG,두산,문학,6,10,-
2024,2024-08-10,18:00,KT,롯데,수원,0,2,-
2024,2024-08-10,18:00,LG,NC,잠실,9,3,-
2024,2024-08-10,18:00,한화,키움,한밭,1,3,-
2024,2024-08-11,18:00,KIA,삼성,광주,4,5,-
2024,2024-08-11,18:00,SSG,두산,문학,11,9,-
2024,2024-08-11,18:00,KT,롯데,수원,7,9,-
2024,2024-08-11,18:00,LG,NC,잠실,4,3,-
2024,2024-08-11,18:00,한화,키움,한밭,3,7,-
2024,2024-08-13,18:30,키움,KIA,고척,0,2,-
2024,2024-08-13,18:30,삼성,KT,대구,7,2,-
2024,2024-08-13,18:30,두산,롯데,잠실,,,우천취소
2024,2024-08-13,18:30,NC,SSG,창원,0,2,-
2024,2024-08-13,18:30,한화,LG,한밭,2,3,-
2024,2024-08-14,18:30,키움,KIA,고척,2,1,-
2024,2024-08-14,18:30,삼성,KT,대구,3,1,-
2024,2024-08-14,18:30,두산,롯데,잠실,2,12,-
2024,2024-08-14,18:30,NC,SSG,창원,,,우천취소
2024,2024-08-14,18:30,한화,LG,한밭,9,5,-
2024,2024-08-15,17:00,키움,KIA,고척,1,12,-
2024,2024-08-15,18:00,삼성,KT,대구,3,5,-
2024,2024-08-15,18:00,두산,롯데,잠실,4,3,-
2024,2024-08-15,18:00,NC,SSG,창원,5,10,-
2024,2024-08-15,18:00,한화,LG,한밭,3,17,-
2024,2024-08-16,18:30,SSG,한화,문학,1,2,-
2024,2024-08-16,18:30,롯데,키움,사직,4,0,-
2024,2024-08-16,18:30,KT,두산,수원,0,5,-
2024,2024-08-16,18:30,LG,KIA,잠실,2,3,-
2024,2024-08-16,18:30,NC,삼성,창원,3,7,-
2024,2024-08-17,18:00,SSG,한화,문학,5,8,-
2024,2024-08-17,18:00,롯데,키움,사직,7,8,-
2024,2024-08-17,18:00,KT,두산,수원,2,3,-
2024,2024-08-17,18:00,LG,KIA,잠실,4,14,-
2024,2024-08-17,18:00,NC,삼성,창원,4,5,-
2024,2024-08-18,18:00,SSG,한화,문학,1,7,-
2024,2024-08-18,18:00,롯데,키움,사직,5,4,-
2024,2024-08-18,18:00,KT,두산,수원,5,4,-
2024,2024-08-18,18:00,LG,KIA,잠실,0,4,-
2024,2024-08-18,18:00,NC,삼성,창원,3,5,-
2024,2024-08-20,18:30,KIA,롯데,광주,,,우천취소
2024,2024-08-20,18:30,KT,키움,수원,2,3,-
2024,2024-08-20,18:30,LG,SSG,잠실,4,3,-
2024,2024-08-20,18:30,한화,NC,청주,3,2,-
2024,2024-08-20,18:30,삼성,두산,포항,3,0,-
2024,2024-08-21,18:30,KIA,롯데,광주,6,5,-
2024,2024-08-21,18:30,KT,키움,수원,5,0,-
2024,2024-08-21,18:30,LG,SSG,잠실,1,5,-
2024,2024-08-21,18:30,한화,NC,청주,2,8,-
2024,2024-08-21,18:30,삼성,두산,포항,2,5,-
2024,2024-08-22,18:30,KIA,롯데,광주,6,4,-
2024,2024-08-22,18:30,KT,키움,수원,3,2,-
2024,2024-08-22,18:30,LG,SSG,잠실,13,3,-
2024,2024-08-22,18:30,한화,NC,청주,,,우천취소
2024,2024-08-22,18:30,삼성,두산,포항,,,폭염취소
2024,2024-08-23,18:30,키움,LG,고척,9,3,-
2024,2024-08-23,18:30,삼성,롯데,대구,5,3,-
2024,2024-08-23,18:30,SSG,KT,문학,6,11,-
2024,2024-08-23,18:30,두산,한화,잠실,4,7,-
2024,2024-08-23,18:30,NC,KIA,창원,17,4,-
2024,2024-08-24,18:00,키움,LG,고척,0,7,-
2024,2024-08-24,18:00,삼성,롯데,대구,3,11,-
2024,2024-08-24,18:00,SSG,KT,문학,3,9,-
2024,2024-08-24,18:00,두산,한화,잠실,6,7,-
2024,2024-08-24,18:00,NC,KIA,창원,0,2,-
2024,2024-08-25,14:00,키움,LG,고척,6,4,-
2024,2024-08-25,18:00,삼성,롯데,대구,10,5,-
2024,2024-08-25,18:00,SSG,KT,문학,4,3,-
2024,2024-08-25,18:00,두산,한화,잠실,1,3,-
2024,2024-08-25,18:00,NC,KIA,창원,8,2,-
2024,2024-08-27,18:30,키움,삼성,고척,0,1,-
2024,2024-08-27,18:30,KIA,SSG,광주,10,4,-
2024,2024-08-27,18:30,롯데,한화,사직,3,1,-
2024,2024-08-27,18:30,LG,KT,잠실,6,1,-
2024,2024-08-27,18:30,NC,두산,창원,7,13,-
2024,2024-08-28,18:30,키움,삼성,고척,5,9,-
2024,2024-08-28,18:30,KIA,SSG,광주,7,6,-
2024,2024-08-28,18:30,롯데,한화,사직,0,7,-
2024,2024-08-28,18:30,LG,KT,잠실,4,8,-
2024,2024-08-28,18:30,NC,두산,창원,1,8,-
2024,2024-08-29,18:30,키움,삼성,고척,0,1,-
2024,2024-08-29,18:30,KIA,SSG,광주,4,10,-
2024,2024-08-29,18:30,롯데,한화,사직,14,11,-
2024,2024-08-29,18:30,LG,KT,잠실,7,8,-
2024,2024-08-29,18:30,NC,두산,창원,10,2,-
2024,2024-08-30,18:30,키움,롯데,고척,2,8,-
2024,2024-08-30,18:30,KT,LG,수원,7,11,-
2024,2024-08-31,18:00,삼성,KIA,대구,13,15,-
2024,2024-08-31,18:00,SSG,NC,문학,2,7,-
2024,2024-08-31,18:00,두산,롯데,잠실,4,7,-
2024,2024-08-31,18:00,한화,KT,한밭,2,6,-
2024,2024-09-01,14:00,삼성,KIA,대구,5,6,-
2024,2024-09-01,14:00,SSG,NC,문학,2,8,-
2024,2024-09-01,14:00,두산,롯데,잠실,3,4,-
2024,2024-09-03,18:30,KIA,LG,광주,7,5,-
2024,2024-09-03,18:30,삼성,롯데,대구,5,1,-
2024,2024-09-03,18:30,NC,키움,창원,11,5,-
2024,2024-09-03,18:30,한화,두산,한밭,7,1,-
2024,2024-09-04,18:30,KIA,한화,광주,4,5,-
2024,2024-09-04,18:30,삼성,두산,대구,7,3,-
2024,2024-09-04,18:30,롯데,KT,사직,7,5,-
2024,2024-09-04,18:30,LG,SSG,잠실,5,0,-
2024,2024-09-04,18:30,NC,키움,창원,13,6,-
2024,2024-09-05,18:30,KIA,한화,광주,4,3,-
2024,2024-09-05,18:30,롯데,KT,사직,2,12,-
2024,2024-09-05,18:30,LG,SSG,잠실,2,4,-
2024,2024-09-05,18:30,NC,키움,창원,7,12,-
2024,2024-09-06,18:30,KIA,키움,광주,14,0,-
2024,2024-09-06,18:30,롯데,삼성,사직,2,7,-
2024,2024-09-06,18:30,LG,한화,잠실,1,3,-
2024,2024-09-06,18:30,NC,KT,창원,3,9,-
2024,2024-09-07,17:00,KIA,키움,광주,6,2,-
2024,2024-09-07,17:00,삼성,NC,대구,1,9,-
2024,2024-09-07,17:00,롯데,SSG,사직,1,1,-
2024,2024-09-07,17:00,KT,두산,수원,2,12,-
2024,2024-09-07,14:00,LG,한화,잠실,9,3,-
2024,2024-09-08,14:00,KIA,키움,광주,5,2,-
2024,2024-09-08,14:00,삼성,NC,대구,10,2,-
2024,2024-09-08,14:00,롯데,SSG,사직,6,11,-
2024,2024-09-08,14:00,LG,한화,잠실,14,3,-
2024,2024-09-10,18:30,키움,두산,고척,7,1,-
2024,2024-09-10,18:30,SSG,한화,문학,5,0,-
2024,2024-09-10,18:30,KT,NC,수원,11,8,-
2024,2024-09-10,18:30,LG,롯데,잠실,1,2,-
2024,2024-09-11,18:30,SSG,롯데,문학,2,10,-
2024,2024-09-11,18:30,KT,NC,수원,2,1,-
2024,2024-09-11,18:30,LG,키움,잠실,5,9,-
2024,2024-09-11,18:30,한화,삼성,한밭,1,10,-
2024,2024-09-12,18:30,KIA,롯데,광주,10,0,-
2024,2024-09-12,18:30,KT,NC,수원,10,4,-
2024,2024-09-12,18:30,LG,키움,잠실,,,우천취소
2024,2024-09-12,18:30,한화,삼성,한밭,1,7,-
2024,2024-09-13,18:30,SSG,LG,문학,,,우천취소
2024,2024-09-13,18:30,롯데,한화,사직,4,8,-
2024,2024-09-13,18:30,두산,NC,잠실,,,우천취소
2024,2024-09-14,17:00,KIA,키움,광주,3,2,-
2024,2024-09-14,14:00,SSG,삼성,문학,11,9,-
2024,2024-09-14,14:00,롯데,한화,사직,12,9,-
2024,2024-09-14,17:00,두산,KT,잠실,2,1,-
2024,2024-09-14,17:00,NC,LG,창원,7,10,-
2024,2024-09-15,14:00,KIA,키움,광주,5,10,-
2024,2024-09-15,14:00,SSG,삼성,문학,14,9,-
2024,2024-09-15,14:00,롯데,한화,사직,16,9,-
2024,2024-09-15,14:00,NC,LG,창원,4,1,-
2024,2024-09-16,14:00,KT,KIA,수원,5,11,-
2024,2024-09-16,14:00,두산,키움,잠실,5,4,-
2024,2024-09-17,14:00,키움,KT,고척,2,4,-
2024,2024-09-17,14:00,SSG,KIA,문학,2,0,-
2024,2024-09-17,14:00,롯데,LG,사직,7,3,-
2024,2024-09-17,14:00,두산,삼성,잠실,8,4,-
2024,2024-09-17,14:00,NC,한화,창원,1,4,-
2024,2024-09-18,17:00,롯데,LG,사직,3,5,-
2024,2024-09-18,17:00,KT,삼성,수원,6,8,-
2024,2024-09-18,17:00,NC,한화,창원,5,2,-
2024,2024-09-19,18:30,SSG,키움,문학,8,6,-
2024,2024-09-19,18:30,롯데,LG,사직,4,7,-
2024,2024-09-19,18:30,KT,삼성,수원,12,5,-
2024,2024-09-19,18:30,두산,KIA,잠실,9,4,-
2024,2024-09-19,18:30,NC,한화,창원,6,7,-
2024,2024-09-20,18:30,SSG,키움,문학,,,우천취소
2024,2024-09-20,18:30,LG,두산,잠실,,,우천취소
2024,2024-09-20,18:30,NC,롯데,창원,,,우천취소
2024,2024-09-21,17:00,KIA,NC,광주,,,우천취소
2024,2024-09-21,17:00,삼성,키움,대구,,,우천취소
2024,2024-09-21,17:00,KT,SSG,수원,1,4,-
2024,2024-09-21,14:00,LG,두산,잠실,7,14,-
2024,2024-09-21,17:00,LG,두산,잠실,2,0,-
2024,2024-09-21,17:00,한화,롯데,한밭,,,우천취소
2024,2024-09-22,14:00,KIA,NC,광주,,,우천취소
2024,2024-09-22,14:00,삼성,키움,대구,9,8,-
2024,2024-09-22,14:00,KT,SSG,수원,2,6,-
2024,2024-09-22,14:00,LG,두산,잠실,9,5,-
2024,2024-09-22,14:00,한화,롯데,한밭,8,4,-
2024,2024-09-23,18:30,KIA,삼성,광주,5,3,-
2024,2024-09-23,18:30,두산,SSG,잠실,8,4,-
2024,2024-09-23,18:30,한화,롯데,한밭,2,3,-
2024,2024-09-24,18:30,키움,한화,고척,5,4,-
2024,2024-09-24,18:30,KIA,삼성,광주,7,1,-
2024,2024-09-24,18:30,SSG,LG,문학,5,14,-
2024,2024-09-24,18:30,KT,롯데,수원,5,1,-
2024,2024-09-24,18:30,두산,NC,잠실,10,5,-
2024,2024-09-25,18:30,KIA,롯데,광주,2,5,-
2024,2024-09-25,18:30,삼성,키움,대구,6,3,-
2024,2024-09-25,18:30,LG,한화,잠실,2,4,-
2024,2024-09-25,18:30,NC,SSG,창원,2,8,-
2024,2024-09-26,18:30,롯데,두산,사직,3,4,-
2024,2024-09-26,18:30,LG,키움,잠실,6,3,-
2024,2024-09-26,18:30,NC,SSG,창원,1,10,-
2024,2024-09-27,18:30,롯데,NC,사직,13,6,-
2024,2024-09-27,18:30,KT,키움,수원,8,7,-
2024,2024-09-27,18:30,한화,KIA,한밭,8,0,-
2024,2024-09-28,17:00,삼성,LG,대구,4,11,-
2024,2024-09-28,17:00,롯데,KIA,사직,8,12,-
2024,2024-09-28,17:00,KT,키움,수원,10,7,-
2024,2024-09-28,17:00,NC,두산,창원,3,4,-
2024,2024-09-28,17:00,한화,SSG,한밭,2,6,-
2024,2024-09-29,17:00,한화,NC,한밭,2,7,-
2024,2024-09-30,18:30,KIA,NC,광주,10,5,-
2024,2024-09-30,18:30,SSG,키움,문학,7,2,-
2024,2024-10-01,17:00,NC,롯데,창원,1,5,-
2025,2025-03-22,14:00,KIA,NC,광주,9,2,-
2025,2025-03-22,14:00,삼성,키움,대구,13,5,-
2025,2025-03-22,14:00,SSG,두산,문학,6,5,-
2025,2025-03-22,14:00,KT,한화,수원,3,4,-
2025,2025-03-22,14:00,LG,롯데,잠실,12,2,-
2025,2025-03-23,14:00,KIA,NC,광주,4,5,-
2025,2025-03-23,14:00,삼성,키움,대구,11,7,-
2025,2025-03-23,14:00,SSG,두산,문학,5,2,-
2025,2025-03-23,14:00,KT,한화,수원,5,4,-
2025,2025-03-23,14:00,LG,롯데,잠실,10,2,-
2025,2025-03-25,18:30,KIA,키움,광주,11,6,-
2025,2025-03-25,18:30,삼성,NC,대구,14,5,-
2025,2025-03-25,18:30,SSG,롯데,문학,2,3,-
2025,2025-03-25,18:30,KT,두산,수원,8,3,-
2025,2025-03-25,18:30,LG,한화,잠실,5,0,-
2025,2025-03-26,18:30,KIA,키움,광주,10,17,-
2025,2025-03-26,18:30,삼성,NC,대구,6,8,-
2025,2025-03-26,18:30,SSG,롯데,문학,3,1,-
2025,2025-03-26,18:30,KT,두산,수원,2,3,-
2025,2025-03-26,18:30,LG,한화,잠실,4,0,-
2025,2025-03-27,18:30,KIA,키움,광주,3,5,-
2025,2025-03-27,18:30,삼성,NC,대구,5,11,-
2025,2025-03-27,18:30,SSG,롯데,문학,5,2,-
2025,2025-03-27,18:30,KT,두산,수원,4,3,-
2025,2025-03-27,18:30,LG,한화,잠실,2,1,-
2025,2025-03-28,18:30,키움,SSG,고척,9,3,-
2025,2025-03-28,18:30,한화,KIA,대전,7,2,-
2025,2025-03-28,18:30,롯데,KT,사직,0,2,-
2025,2025-03-28,18:30,두산,삼성,잠실,2,0,-
2025,2025-03-28,18:30,NC,LG,창원,4,8,-
2025,2025-03-29,14:00,키움,SSG,고척,3,1,-
2025,2025-03-29,14:00,한화,KIA,대전,5,4,-
2025,2025-03-29,17:00,롯데,KT,사직,3,1,-
2025,2025-03-29,17:00,두산,삼성,잠실,2,13,-
2025,2025-03-29,17:00,NC,LG,창원,4,14,-
2025,2025-03-30,14:00,키움,SSG,고척,2,8,-
2025,2025-03-30,14:00,한화,KIA,대전,3,5,-
2025,2025-03-30,14:00,롯데,KT,사직,4,4,-
2025,2025-03-30,14:00,두산,삼성,잠실,2,3,-
2025,2025-03-30,14:00,NC,LG,창원,,,기타
2025,2025-04-01,18:30,KIA,삼성,광주,,,기타
2025,2025-04-01,18:30,한화,롯데,대전,,,기타
2025,2025-04-01,18:30,KT,LG,수원,,,기타
2025,2025-04-01,18:30,두산,키움,잠실,,,기타
2025,2025-04-01,18:30,NC,SSG,창원,,,기타
2025,2025-04-02,18:30,KIA,삼성,광주,2,4,-
2025,2025-04-02,18:30,한화,롯데,대전,2,6,-
2025,2025-04-02,18:30,KT,LG,수원,9,5,-
2025,2025-04-02,18:30,두산,키움,잠실,5,3,-
2025,2025-04-02,18:30,NC,SSG,창원,,,기타
2025,2025-04-03,18:30,KIA,삼성,광주,3,1,-
2025,2025-04-03,18:30,한화,롯데,대전,2,4,-
2025,2025-04-03,18:30,KT,LG,수원,1,5,-
2025,2025-04-03,18:30,두산,키움,잠실,6,1,-
2025,2025-04-03,18:30,NC,SSG,창원,,,기타
2025,2025-04-04,18:30,키움,NC,고척,5,1,-
2025,2025-04-04,18:30,삼성,한화,대구,5,0,-
2025,2025-04-04,18:30,SSG,KT,문학,3,2,-
2025,2025-04-04,18:30,롯데,두산,사직,3,15,-
2025,2025-04-04,18:30,LG,KIA,잠실,8,2,-
2025,2025-04-05,17:00,키움,NC,고척,5,7,-
2025,2025-04-05,14:00,삼성,한화,대구,6,7,-
2025,2025-04-05,17:00,SSG,KT,문학,,,우천취소
2025,2025-04-05,17:00,롯데,두산,사직,6,1,-
2025,2025-04-05,14:00,LG,KIA,잠실,,,우천취소
2025,2025-04-06,14:00,키움,NC,고척,2,8,-
2025,2025-04-06,14:00,삼성,한화,대구,10,0,-
2025,2025-04-06,14:00,SSG,KT,문학,1,0,-
2025,2025-04-06,14:00,롯데,두산,사직,12,15,-
2025,2025-04-06,14:00,LG,KIA,잠실,5,1,-
2025,2025-04-08,18:30,키움,LG,고척,1,13,-
2025,2025-04-08,18:30,삼성,SSG,대구,7,3,-
2025,2025-04-08,18:30,롯데,KIA,사직,4,5,-
2025,2025-04-08,18:30,KT,NC,수원,3,2,-
2025,2025-04-08,18:30,두산,한화,잠실,6,5,-
2025,2025-04-09,18:30,키움,LG,고척,4,0,-
2025,2025-04-09,18:30,삼성,SSG,대구,1,3,-
2025,2025-04-09,18:30,롯데,KIA,사직,1,3,-
2025,2025-04-09,18:30,KT,NC,수원,4,1,-
2025,2025-04-09,18:30,두산,한화,잠실,4,5,-
2025,2025-04-10,18:30,키움,LG,고척,3,7,-
2025,2025-04-10,18:30,삼성,SSG,대구,3,2,-
2025,2025-04-10,18:30,롯데,KIA,사직,8,3,-
2025,2025-04-10,18:30,KT,NC,수원,0,7,-
2025,2025-04-10,18:30,두산,한화,잠실,2,7,-
2025,2025-04-11,18:30,KIA,SSG,광주,3,9,-
2025,2025-04-11,18:30,한화,키움,대전,12,2,-
2025,2025-04-11,18:30,NC,롯데,사직,5,7,-
2025,2025-04-11,18:30,KT,삼성,수원,5,3,-
2025,2025-04-11,18:30,LG,두산,잠실,5,2,-
2025,2025-04-12,17:00,KIA,SSG,광주,,,우천취소
2025,2025-04-12,17:00,한화,키움,대전,2,6,-
2025,2025-04-12,17:00,NC,롯데,사직,0,2,-
2025,2025-04-12,14:00,KT,삼성,수원,,,우천취소
2025,2025-04-12,14:00,LG,두산,잠실,4,0,-
2025,2025-04-13,14:00,KIA,SSG,광주,11,5,-
2025,2025-04-13,14:00,한화,키움,대전,7,1,-
2025,2025-04-13,14:00,NC,롯데,사직,9,6,-
2025,2025-04-13,14:00,KT,삼성,수원,6,5,-
2025,2025-04-13,14:00,LG,두산,잠실,2,9,-
2025,2025-04-15,18:30,KIA,KT,광주,1,0,-
2025,2025-04-15,18:30,SSG,한화,문학,0,2,-
2025,2025-04-15,18:30,롯데,키움,사직,8,6,-
2025,2025-04-15,18:30,LG,삼성,잠실,3,0,-
2025,2025-04-15,18:30,NC,두산,창원,,,기타
2025,2025-04-16,18:30,KIA,KT,광주,0,3,-
2025,2025-04-16,18:30,SSG,한화,문학,4,10,-
2025,2025-04-16,18:30,롯데,키움,사직,6,4,-
2025,2025-04-16,18:30,LG,삼성,잠실,12,2,-
2025,2025-04-16,18:30,NC,두산,창원,,,기타
2025,2025-04-17,18:30,KIA,KT,광주,5,4,-
2025,2025-04-17,18:30,SSG,한화,문학,2,4,-
2025,2025-04-17,18:30,롯데,키움,사직,7,1,-
2025,2025-04-17,18:30,LG,삼성,잠실,3,6,-
2025,2025-04-17,18:30,NC,두산,창원,,,기타
2025,2025-04-18,18:30,키움,KT,고척,4,3,-
2025,2025-04-18,18:30,삼성,롯데,대구,1,8,-
2025,2025-04-18,18:30,한화,NC,대전,12,4,-
2025,2025-04-18,18:30,SSG,LG,문학,1,5,-
2025,2025-04-18,18:30,두산,KIA,잠실,7,1,-
2025,2025-04-19,17:00,키움,KT,고척,1,11,-
2025,2025-04-19,17:00,삼성,롯데,대구,10,3,-
2025,2025-04-19,17:00,한화,NC,대전,7,2,-
2025,2025-04-19,14:00,SSG,LG,문학,4,11,-
2025,2025-04-19,14:00,두산,KIA,잠실,4,8,-
2025,2025-04-20,14:00,키움,KT,고척,0,5,-
2025,2025-04-20,14:00,삼성,롯데,대구,3,4,-
2025,2025-04-20,14:00,한화,NC,대전,7,1,-
2025,2025-04-20,14:00,SSG,LG,문학,9,3,-
2025,2025-04-20,14:00,두산,KIA,잠실,2,6,-
2025,2025-04-22,18:30,키움,두산,고척,5,4,-
2025,2025-04-22,18:30,삼성,KIA,대구,,,우천취소
2025,2025-04-22,18:30,롯데,한화,사직,,,우천취소
2025,2025-04-22,18:30,KT,SSG,수원,9,3,-
2025,2025-04-22,18:30,LG,NC,잠실,5,6,-
2025,2025-04-23,18:30,키움,두산,고척,2,8,-
2025,2025-04-23,18:30,삼성,KIA,대구,7,2,-
2025,2025-04-23,18:30,롯데,한화,사직,4,6,-
2025,2025-04-23,18:30,KT,SSG,수원,5,11,-
2025,2025-04-23,18:30,LG,NC,잠실,3,0,-
2025,2025-04-24,18:30,키움,두산,고척,3,9,-
2025,2025-04-24,18:30,삼성,KIA,대구,17,5,-
2025,2025-04-24,18:30,롯데,한화,사직,5,3,-
2025,2025-04-24,18:30,KT,SSG,수원,5,6,-
2025,2025-04-24,18:30,LG,NC,잠실,1,3,-
2025,2025-04-25,18:30,KIA,LG,광주,5,6,-
2025,2025-04-25,18:30,삼성,NC,대구,10,6,-
2025,2025-04-25,18:30,한화,KT,대전,1,2,-
2025,2025-04-25,18:30,SSG,키움,문학,4,3,-
2025,2025-04-25,18:30,두산,롯데,잠실,2,8,-
2025,2025-04-26,14:00,KIA,LG,광주,8,4,-
2025,2025-04-26,17:00,삼성,NC,대구,9,1,-
2025,2025-04-26,17:00,한화,KT,대전,2,1,-
2025,2025-04-26,17:00,SSG,키움,문학,1,2,-
2025,2025-04-26,14:00,두산,롯데,잠실,4,7,-
2025,2025-04-27,14:00,KIA,LG,광주,3,2,-
2025,2025-04-27,14:00,삼성,NC,대구,8,4,-
2025,2025-04-27,14:00,한화,KT,대전,4,3,-
2025,2025-04-27,14:00,SSG,키움,문학,3,7,-
2025,2025-04-27,14:00,두산,롯데,잠실,13,4,-
2025,2025-04-29,18:30,키움,롯데,고척,3,9,-
2025,2025-04-29,18:30,KIA,NC,광주,13,3,-
2025,2025-04-29,18:30,한화,LG,대전,3,2,-
2025,2025-04-29,18:30,SSG,삼성,문학,1,3,-
2025,2025-04-29,18:30,두산,KT,잠실,2,3,-
2025,2025-04-30,18:30,키움,롯데,고척,9,10,-
2025,2025-04-30,18:30,KIA,NC,광주,0,7,-
2025,2025-04-30,18:30,한화,LG,대전,5,2,-
2025,2025-04-30,18:30,SSG,삼성,문학,6,6,-
2025,2025-04-30,18:30,두산,KT,잠실,3,8,-
2025,2025-05-01,18:30,키움,롯데,고척,0,5,-
2025,2025-05-01,18:30,KIA,NC,광주,,,우천취소
2025,2025-05-01,18:30,한화,LG,대전,,,우천취소
2025,2025-05-01,18:30,SSG,삼성,문학,4,1,-
2025,2025-05-01,18:30,두산,KT,잠실,3,3,-
2025,2025-05-02,18:30,KIA,한화,광주,2,3,-
2025,2025-05-02,18:30,삼성,두산,대구,6,2,-
2025,2025-05-02,18:30,롯데,NC,사직,4,3,-
2025,2025-05-02,18:30,KT,키움,수원,3,5,-
2025,2025-05-02,18:30,LG,SSG,잠실,1,2,-
2025,2025-05-03,14:00,KIA,한화,광주,,,우천취소
2025,2025-05-03,17:00,삼성,두산,대구,1,6,-
2025,2025-05-03,17:00,롯데,NC,사직,4,13,-
2025,2025-05-03,17:00,KT,키움,수원,9,0,-
2025,2025-05-03,17:00,LG,SSG,잠실,4,1,-
2025,2025-05-04,14:00,KIA,한화,광주,1,3,-
2025,2025-05-04,14:00,삼성,두산,대구,6,11,-
2025,2025-05-04,14:00,롯데,NC,사직,6,9,-
2025,2025-05-04,14:00,KT,키움,수원,5,4,-
2025,2025-05-04,14:00,LG,SSG,잠실,12,4,-
2025,2025-05-05,14:00,키움,KIA,고척,1,13,-
2025,2025-05-05,14:00,한화,삼성,대전,3,1,-
2025,2025-05-05,14:00,롯데,SSG,사직,1,7,-
2025,2025-05-05,14:00,KT,NC,수원,2,6,-
2025,2025-05-05,14:00,두산,LG,잠실,5,2,-
2025,2025-05-06,14:00,키움,KIA,고척,3,5,-
2025,2025-05-06,14:00,한화,삼성,대전,3,1,-
2025,2025-05-06,14:00,롯데,SSG,사직,6,0,-
2025,2025-05-06,14:00,KT,NC,수원,3,6,-
2025,2025-05-06,14:00,두산,LG,잠실,1,5,-
2025,2025-05-07,18:30,키움,KIA,고척,11,10,-
2025,2025-05-07,18:30,한화,삼성,대전,10,6,-
2025,2025-05-07,18:30,롯데,SSG,사직,6,2,-
2025,2025-05-07,18:30,KT,NC,수원,2,12,-
2025,2025-05-07,18:30,두산,LG,잠실,5,2,-
2025,2025-05-09,18:30,키움,한화,고척,5,7,-
2025,2025-05-09,18:30,삼성,LG,대구,,,우천취소
2025,2025-05-09,18:30,SSG,KIA,문학,,,우천취소
